_id,TRI_FACILITY_ID,DOC_CTRL_NUM,FACILITY_NAME,STREET_ADDRESS,CITY_NAME,COUNTY_NAME,STATE_COUNTY_FIPS_CODE,STATE_ABBR,ZIP_CODE,REGION,FAC_CLOSED_IND,ASGN_FEDERAL_IND,ASGN_AGENCY,PARENT_CO_DB_NUM,PARENT_CO_NAME,STANDARDIZED_PARENT_COMPANY,EPA_REGISTRY_ID,TRADE_SECRET_IND,REPORTING_YEAR,CAS_NUM,ELEMENTAL_METAL_INCLUDED,TRI_CHEM_ID,CHEM_NAME,METAL_IND,PBT_IND,LIST_3350,CARCINOGEN,CLEAN_AIR,PRIMARY_SIC_CODE,SIC_CODES,PRIMARY_NAICS_CODE,NAICS_CODES,INDUSTRY_CODE,SRS_ID,PFAS_IND,ENVIRONMENTAL_MEDIUM,RELEASE_RANGE_CODE,REL_EST_AMT,RELEASE_NA,RELEASE_BASIS_EST_CODE,TOTAL_RELEASE
501934,15233THVLS2000W,1300140429984,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,2000,N230,NA,N230,Certain glycol ethers,0,0,N,N,Y,2851,2851,325510,325510,325,649541,0,AIR FUG,3,255,0,O,
501935,15233THVLS2000W,1300140429996,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,2000,N982,NA,N982,Zinc compounds,1,0,N,N,N,2851,2851,325510,325510,325,649699,0,AIR FUG,,,1,,
501936,15025RSTCH400ST,1300140437601,KOPPERS INC CLAIRTON TAR PLANT,300 N STATE ST,CLAIRTON,ALLEGHENY,42003,PA,15025,3,0,C,,196991582,KOPPERS INC,KOPPERS INC,110000328823,0,2000,71-43-2,NA,0000071432,Benzene,0,0,Y,Y,Y,2865,28653312,325110,325110,325,4754,0,AIR FUG,,,0,E,4486
501937,15025RSTCH400ST,1300140437613,KOPPERS INC CLAIRTON TAR PLANT,300 N STATE ST,CLAIRTON,ALLEGHENY,42003,PA,15025,3,0,C,,196991582,KOPPERS INC,KOPPERS INC,110000328823,0,2000,92-52-4,NA,0000092524,Biphenyl,0,0,N,N,Y,2865,28653312,325110,325110,325,14183,0,AIR FUG,,,0,E,210
501938,15025RSTCH400ST,1300140437625,KOPPERS INC CLAIRTON TAR PLANT,300 N STATE ST,CLAIRTON,ALLEGHENY,42003,PA,15025,3,0,C,,196991582,KOPPERS INC,KOPPERS INC,110000328823,0,2000,8001-58-9,NA,0008001589,Creosote,0,0,N,Y,N,2865,28653312,325110,325110,325,156950,0,AIR FUG,,,1,,
501939,15025RSTCH400ST,1300140437637,KOPPERS INC CLAIRTON TAR PLANT,300 N STATE ST,CLAIRTON,ALLEGHENY,42003,PA,15025,3,0,C,,196991582,KOPPERS INC,KOPPERS INC,110000328823,0,2000,132-64-9,NA,0000132649,Dibenzofuran,0,0,N,N,Y,2865,28653312,325110,325110,325,35709,0,AIR FUG,,,0,E,560
501940,15025RSTCH400ST,1300140437649,KOPPERS INC CLAIRTON TAR PLANT,300 N STATE ST,CLAIRTON,ALLEGHENY,42003,PA,15025,3,0,C,,196991582,KOPPERS INC,KOPPERS INC,110000328823,0,2000,91-20-3,NA,0000091203,Naphthalene,0,0,N,Y,Y,2865,28653312,325110,325110,325,13326,0,AIR FUG,,,0,E,9466
501941,15025RSTCH400ST,1300140437652,KOPPERS INC CLAIRTON TAR PLANT,300 N STATE ST,CLAIRTON,ALLEGHENY,42003,PA,15025,3,0,C,,196991582,KOPPERS INC,KOPPERS INC,110000328823,0,2000,N590,NA,N590,Polycyclic aromatic compounds,0,1,N,Y,Y,2865,28653312,325110,325110,325,649749,0,AIR FUG,,,0,E,3680
501942,15025RSTCH400ST,1300140437664,KOPPERS INC CLAIRTON TAR PLANT,300 N STATE ST,CLAIRTON,ALLEGHENY,42003,PA,15025,3,0,C,,196991582,KOPPERS INC,KOPPERS INC,110000328823,0,2000,85-01-8,NA,0000085018,Phenanthrene,0,0,N,N,Y,2865,28653312,325110,325110,325,10199,0,AIR FUG,,,0,E,2180
501943,15025RSTCH400ST,1300140437676,KOPPERS INC CLAIRTON TAR PLANT,300 N STATE ST,CLAIRTON,ALLEGHENY,42003,PA,15025,3,0,C,,196991582,KOPPERS INC,KOPPERS INC,110000328823,0,2000,91-22-5,NA,0000091225,Quinoline,0,0,N,Y,Y,2865,28653312,325110,325110,325,13342,0,AIR FUG,,,0,E,140
501944,15025RSTCH400ST,1300140437688,KOPPERS INC CLAIRTON TAR PLANT,300 N STATE ST,CLAIRTON,ALLEGHENY,42003,PA,15025,3,0,C,,196991582,KOPPERS INC,KOPPERS INC,110000328823,0,2000,100-42-5,NA,0000100425,Styrene,0,0,N,Y,Y,2865,28653312,325110,325110,325,19414,0,AIR FUG,,,0,E,18
501945,15025RSTCH400ST,1300140437690,KOPPERS INC CLAIRTON TAR PLANT,300 N STATE ST,CLAIRTON,ALLEGHENY,42003,PA,15025,3,0,C,,196991582,KOPPERS INC,KOPPERS INC,110000328823,0,2000,108-88-3,NA,0000108883,Toluene,0,0,N,N,Y,2865,28653312,325110,325110,325,25452,0,AIR FUG,,,0,E,748
501946,15025RSTCH400ST,1300140437714,KOPPERS INC CLAIRTON TAR PLANT,300 N STATE ST,CLAIRTON,ALLEGHENY,42003,PA,15025,3,0,C,,196991582,KOPPERS INC,KOPPERS INC,110000328823,0,2000,1330-20-7,NA,0001330207,Xylene (mixed isomers),0,0,Y,N,Y,2865,28653312,325110,325110,325,84970,0,AIR FUG,,,0,E,488
501947,15025RSTCH400ST,1300140437738,KOPPERS INC CLAIRTON TAR PLANT,300 N STATE ST,CLAIRTON,ALLEGHENY,42003,PA,15025,3,0,C,,196991582,KOPPERS INC,KOPPERS INC,110000328823,0,2000,191-24-2,NA,0000191242,"Benzo[g,h,i]perylene",0,1,N,N,Y,2865,28653312,325110,325110,325,40576,0,AIR FUG,,,0,E,160
501948,15025RSTCH400ST,1300140437753,KOPPERS INC CLAIRTON TAR PLANT,300 N STATE ST,CLAIRTON,ALLEGHENY,42003,PA,15025,3,0,C,,196991582,KOPPERS INC,KOPPERS INC,110000328823,0,2000,120-12-7,NA,0000120127,Anthracene,0,0,N,N,Y,2865,28653312,325110,325110,325,31013,0,AIR FUG,,,0,E,500
501949,15034BSWLL702WA,1300140449570,KINDER MORGAN LIQUIDS TERMINALS LLC,702 WASHINGTON AVE,DRAVOSBURG,ALLEGHENY,42003,PA,15034,3,0,C,,,NA,,110000328921,0,2000,191-24-2,NA,0000191242,"Benzo[g,h,i]perylene",0,1,N,N,Y,5171,5171,424710,424710,4247,40576,0,AIR FUG,,,0,O,0
501950,15034BSWLL702WA,1300140449582,KINDER MORGAN LIQUIDS TERMINALS LLC,702 WASHINGTON AVE,DRAVOSBURG,ALLEGHENY,42003,PA,15034,3,0,C,,,NA,,110000328921,0,2000,7439-97-6,NA,0007439976,Mercury,1,1,Y,N,Y,5171,5171,424710,424710,4247,149633,0,AIR FUG,,,0,O,0
501951,15034BSWLL702WA,1300140449594,KINDER MORGAN LIQUIDS TERMINALS LLC,702 WASHINGTON AVE,DRAVOSBURG,ALLEGHENY,42003,PA,15034,3,0,C,,,NA,,110000328921,0,2000,N590,NA,N590,Polycyclic aromatic compounds,0,1,N,Y,Y,5171,5171,424710,424710,4247,649749,0,AIR FUG,,,0,O,0
501952,15034BSWLL702WA,1300140449606,KINDER MORGAN LIQUIDS TERMINALS LLC,702 WASHINGTON AVE,DRAVOSBURG,ALLEGHENY,42003,PA,15034,3,0,C,,,NA,,110000328921,0,2000,N150,NA,N150,Dioxin and dioxin-like compounds,0,1,N,Y,Y,5171,5171,424710,424710,4247,755371,0,AIR FUG,,,0,O,0
501953,15225SHNNG200NE,1300140462464,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,7664-41-7,NA,0007664417,Ammonia,0,0,N,N,N,3312,3312,331111,331111,331,152389,0,AIR FUG,,,0,O,302
501954,15225SHNNG200NE,1300140462476,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,71-43-2,NA,0000071432,Benzene,0,0,Y,Y,Y,3312,3312,331111,331111,331,4754,0,AIR FUG,,,0,O,10358
501955,15225SHNNG200NE,1300140462488,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,74-85-1,NA,0000074851,Ethylene,0,0,N,N,N,3312,3312,331111,331111,331,5090,0,AIR FUG,,,0,O,4188
501956,15225SHNNG200NE,1300140462490,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,108-95-2,NA,0000108952,Phenol,0,0,N,N,Y,3312,3312,331111,331111,331,25510,0,AIR FUG,,,0,O,2366
501957,15225SHNNG200NE,1300140462502,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,108-88-3,NA,0000108883,Toluene,0,0,N,N,Y,3312,3312,331111,331111,331,25452,0,AIR FUG,,,0,O,1074
501958,15225SHNNG200NE,1300140462514,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,1330-20-7,NA,0001330207,Xylene (mixed isomers),0,0,Y,N,Y,3312,3312,331111,331111,331,84970,0,AIR FUG,,,0,O,460
501959,15225SHNNG200NE,1300140462526,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,120-12-7,NA,0000120127,Anthracene,0,0,N,N,Y,3312,3312,331111,331111,331,31013,0,AIR FUG,,,0,O,18
501960,15225SHNNG200NE,1300140462538,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,1319-77-3,NA,0001319773,Cresol (mixed isomers),0,0,N,N,Y,3312,3312,331111,331111,331,83550,0,AIR FUG,,,0,O,58
501961,15225SHNNG200NE,1300140462540,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,105-67-9,NA,0000105679,"2,4-Dimethylphenol",0,0,N,N,N,3312,3312,331111,331111,331,22970,0,AIR FUG,,,0,O,2
501962,15225SHNNG200NE,1300140462553,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,85-01-8,NA,0000085018,Phenanthrene,0,0,N,N,Y,3312,3312,331111,331111,331,10199,0,AIR FUG,,,0,O,48
501963,15225SHNNG200NE,1300140462565,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,N590,NA,N590,Polycyclic aromatic compounds,0,1,N,Y,Y,3312,3312,331111,331111,331,649749,0,AIR FUG,,,0,O,162
501964,15225SHNNG200NE,1300140462577,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,115-07-1,NA,0000115071,Propylene,0,0,N,N,N,3312,3312,331111,331111,331,29009,0,AIR FUG,,,0,O,160
501965,15225SHNNG200NE,1300140462589,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,91-20-3,NA,0000091203,Naphthalene,0,0,N,Y,Y,3312,3312,331111,331111,331,13326,0,AIR FUG,,,0,O,1408
501966,15225SHNNG200NE,1300140462591,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,100-42-5,NA,0000100425,Styrene,0,0,N,Y,Y,3312,3312,331111,331111,331,19414,0,AIR FUG,,,0,O,50
501967,15225SHNNG200NE,1300140462603,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,N106,NA,N106,Cyanide compounds,0,0,Y,N,Y,3312,3312,331111,331111,331,649988,0,AIR FUG,,,0,O,120
501968,15225SHNNG200NE,1300140462615,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,7439-97-6,NA,0007439976,Mercury,1,1,Y,N,Y,3312,3312,324199,324199,324,149633,0,AIR FUG,,,0,O,0
501969,15225SHNNG200NE,1300140462627,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110060019769,0,2000,191-24-2,NA,0000191242,"Benzo[g,h,i]perylene",0,1,N,N,Y,3312,3312,331111,331111,331,40576,0,AIR FUG,,,0,O,1.8
501970,15225XXNNV2760N,1300140476060,EXXONMOBIL CORP NEVILLE ISLAND TERMINAL,2760 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,001213214,EXXONMOBIL CORP,,110000329680,0,2000,71-43-2,NA,0000071432,Benzene,0,0,Y,Y,Y,5171,5171,424710,424710,4247,4754,0,AIR FUG,,,0,O,153
501971,15225XXNNV2760N,1300140476072,EXXONMOBIL CORP NEVILLE ISLAND TERMINAL,2760 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,001213214,EXXONMOBIL CORP,,110000329680,0,2000,100-41-4,NA,0000100414,Ethylbenzene,0,0,N,Y,Y,5171,5171,424710,424710,4247,19406,0,AIR FUG,,,0,O,22
501972,15225XXNNV2760N,1300140476084,EXXONMOBIL CORP NEVILLE ISLAND TERMINAL,2760 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,001213214,EXXONMOBIL CORP,,110000329680,0,2000,110-54-3,NA,0000110543,n-Hexane,0,0,N,N,Y,5171,5171,424710,424710,4247,26740,0,AIR FUG,,,0,O,271
501973,15225XXNNV2760N,1300140476096,EXXONMOBIL CORP NEVILLE ISLAND TERMINAL,2760 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,001213214,EXXONMOBIL CORP,,110000329680,0,2000,108-88-3,NA,0000108883,Toluene,0,0,N,N,Y,5171,5171,424710,424710,4247,25452,0,AIR FUG,,,0,O,233
501974,15225XXNNV2760N,1300140476108,EXXONMOBIL CORP NEVILLE ISLAND TERMINAL,2760 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,001213214,EXXONMOBIL CORP,,110000329680,0,2000,1330-20-7,NA,0001330207,Xylene (mixed isomers),0,0,Y,N,Y,5171,5171,424710,424710,4247,84970,0,AIR FUG,,,0,O,101
501975,15201PRSSR3419S,1300140485691,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,PRESSUREKEM,PRESSUREKEM,110000329467,0,2000,67-56-1,NA,0000067561,Methanol,0,0,N,N,Y,2899,,325199,325199,325,4283,0,AIR FUG,,,1,,
501976,15201PRSSR3419S,1300140485703,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,PRESSUREKEM,PRESSUREKEM,110000329467,0,2000,108-88-3,NA,0000108883,Toluene,0,0,N,N,Y,2899,,325199,325199,325,25452,0,AIR FUG,,,1,,
501977,15201PRSSR3419S,1300140485715,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,PRESSUREKEM,PRESSUREKEM,110000329467,0,2000,110-54-3,NA,0000110543,n-Hexane,0,0,N,N,Y,2899,,325199,325199,325,26740,0,AIR FUG,,,1,,
501978,15201PRSSR3419S,1300140485727,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,PRESSUREKEM,PRESSUREKEM,110000329467,0,2000,110-82-7,NA,0000110827,Cyclohexane,0,0,N,N,N,2899,,325199,325199,325,27003,0,AIR FUG,,,1,,
501979,15025GRDNN1000G,1300140486503,GUARDIAN INDUSTRIES CORP - FLOREFFE PLANT,1000 GLASSHOUSE RD,JEFFERSON HILLS,ALLEGHENY,42003,PA,15025,3,1,C,,054671169,GUARDIAN INDUSTRIES CORP,GUARDIAN INDUSTRIES CORP,110000328814,0,2000,7782-49-2,NA,0007782492,Selenium,1,0,N,N,Y,3211,,327211,327211,327,154310,0,AIR FUG,,,1,,
501980,15025GRDNN1000G,1300140486515,GUARDIAN INDUSTRIES CORP - FLOREFFE PLANT,1000 GLASSHOUSE RD,JEFFERSON HILLS,ALLEGHENY,42003,PA,15025,3,1,C,,054671169,GUARDIAN INDUSTRIES CORP,GUARDIAN INDUSTRIES CORP,110000328814,0,2000,N090,NA,N090,Chromium compounds (except for chromite ore mined in the Transvaal Region),1,0,Y,N,Y,3211,,327211,327211,327,649475,0,AIR FUG,,,1,,
501981,15025GRDNN1000G,1300140486527,GUARDIAN INDUSTRIES CORP - FLOREFFE PLANT,1000 GLASSHOUSE RD,JEFFERSON HILLS,ALLEGHENY,42003,PA,15025,3,1,C,,054671169,GUARDIAN INDUSTRIES CORP,GUARDIAN INDUSTRIES CORP,110000328814,0,2000,N096,NA,N096,Cobalt compounds,1,0,N,Y,Y,3211,,327211,327211,327,649970,0,AIR FUG,,,1,,
501982,15225CLRWT5605G,1300140515305,CLEARWATER INC,5605 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,,NA,,110000329626,0,2000,67-56-1,NA,0000067561,Methanol,0,0,N,N,Y,2819,281928412843,325188,325188,325,4283,0,AIR FUG,,,0,O,30
501983,15225CLRWT5605G,1300140515329,CLEARWATER INC,5605 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,,NA,,110000329626,0,2000,1330-20-7,NA,0001330207,Xylene (mixed isomers),0,0,Y,N,Y,2819,281928412843,325188,325188,325,84970,0,AIR FUG,,,0,O,2
501984,15225CLRWT5605G,1300140515331,CLEARWATER INC,5605 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,,NA,,110000329626,0,2000,107-21-1,NA,0000107211,Ethylene glycol,0,0,N,N,Y,2819,281928412843,325188,325188,325,24257,0,AIR FUG,,,0,O,1
501985,15225CLRWT5605G,1300140515343,CLEARWATER INC,5605 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,,NA,,110000329626,0,2000,N511,NA,N511,Nitrate compounds (water dissociable; reportable only when in aqueous solution),0,0,N,N,N,2819,281928412843,325188,325188,325,649616,0,AIR FUG,,,0,O,0
501986,15225CLRWT5605G,1300140515356,CLEARWATER INC,5605 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,,NA,,110000329626,0,2000,107-19-7,NA,0000107197,Propargyl alcohol,0,0,N,N,N,2819,281928412843,325188,325188,325,24232,0,AIR FUG,,,0,O,1
501987,15225CLRWT5605G,1300140515368,CLEARWATER INC,5605 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,,NA,,110000329626,0,2000,N230,NA,N230,Certain glycol ethers,0,0,N,N,Y,2819,281928412843,325188,325188,325,649541,0,AIR FUG,,,0,O,2
501988,15225CLRWT5605G,1300140515370,CLEARWATER INC,5605 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,,NA,,110000329626,0,2000,7632-00-0,NA,0007632000,Sodium nitrite,2,0,N,N,N,2819,281928412843,325188,325188,325,152058,0,AIR FUG,,,0,O,0
501989,15225CLRWT5605G,1300140515382,CLEARWATER INC,5605 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,,NA,,110000329626,0,2000,64-18-6,NA,0000064186,Formic acid,0,0,N,N,N,2819,281928412843,325188,325188,325,3830,0,AIR FUG,,,0,O,79
501990,15225CLRWT5605G,1300140515394,CLEARWATER INC,5605 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,,NA,,110000329626,0,2000,108-88-3,NA,0000108883,Toluene,0,0,N,N,Y,2819,281928412843,325188,325188,325,25452,0,AIR FUG,,,0,O,7
501991,15145STLDN200BR,1300140525926,HOLTEC MANUFACTURING,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,42003,PA,15145,3,0,C,,175537810,HOLTEC INTERNATIONAL,HOLTEC INTERNATIONAL,110028054272,0,2000,N450,NA,N450,Manganese compounds,1,0,N,N,Y,3499,3499,332999,332999,332,650010,0,AIR FUG,1,5,0,O,
501992,15145STLDN200BR,1300140525940,HOLTEC MANUFACTURING,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,42003,PA,15145,3,0,C,,175537810,HOLTEC INTERNATIONAL,HOLTEC INTERNATIONAL,110028054272,0,2000,N100,NA,N100,Copper compounds,1,0,N,N,N,3499,3499,332999,332999,332,649491,0,AIR FUG,1,5,0,O,
501993,15145STLDN200BR,1300140525953,HOLTEC MANUFACTURING,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,42003,PA,15145,3,0,C,,175537810,HOLTEC INTERNATIONAL,HOLTEC INTERNATIONAL,110028054272,0,2000,N495,NA,N495,Nickel compounds,1,0,Y,Y,Y,3499,3499,332999,332999,332,650036,0,AIR FUG,1,5,0,O,
501994,15145STLDN200BR,1300140525938,HOLTEC MANUFACTURING,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,42003,PA,15145,3,0,C,,175537810,HOLTEC INTERNATIONAL,HOLTEC INTERNATIONAL,110028054272,0,2000,N090,NA,N090,Chromium compounds (except for chromite ore mined in the Transvaal Region),1,0,Y,N,Y,3499,3499,332999,332999,332,649475,0,AIR FUG,1,5,0,O,
501995,15135VSTMT1024E,1300140572900,VISTA METALS INC,1024 E SMITHFIELD ST,MC KEESPORT,ALLEGHENY,42003,PA,15135,3,0,C,,,NA,,110000329350,0,2000,7440-48-4,NA,0007440484,Cobalt,1,0,N,Y,Y,3544,3544,333511,333511,333,150078,0,AIR FUG,,,1,,
501996,15135VSTMT1024E,1300140572912,VISTA METALS INC,1024 E SMITHFIELD ST,MC KEESPORT,ALLEGHENY,42003,PA,15135,3,0,C,,,NA,,110000329350,0,2000,7440-02-0,NA,0007440020,Nickel,1,0,Y,Y,Y,3544,3544,333511,333511,333,149674,0,AIR FUG,,,1,,
501997,15139FFVLN10ANN,1300140579196,AFFIVAL INC,10 ANN ST BUILDING 12,OAKMONT,ALLEGHENY,42003,PA,15139,3,0,C,,,DEGUSSA AG,,110024422793,0,2000,7439-96-5,NA,0007439965,Manganese,1,0,N,N,Y,3496,3496,325998,325998,325,149625,0,AIR FUG,3,255,0,E,
501998,15106NNLCT726BE,1300140600065,UNION ELECTRIC STEEL CORP,726 BELL ST,CARNEGIE,ALLEGHENY,42003,PA,15106,3,0,C,,004327862,AMPCO-PITTSBURGH CORP,AMPCO-PITTSBURGH CORP,110000329243,0,2000,7440-47-3,NA,0007440473,Chromium,1,0,Y,N,Y,3547,,332111,332111,332,150060,0,AIR FUG,,,1,,
501999,15106NNLCT726BE,1300140600089,UNION ELECTRIC STEEL CORP,726 BELL ST,CARNEGIE,ALLEGHENY,42003,PA,15106,3,0,C,,004327862,AMPCO-PITTSBURGH CORP,AMPCO-PITTSBURGH CORP,110000329243,0,2000,7440-02-0,NA,0007440020,Nickel,1,0,Y,Y,Y,3547,,332111,332111,332,149674,0,AIR FUG,,,1,,
502000,15017DYNMT600MA,1300140606373,CARPENTER POWDER PRODUCTS INC,682 MAYER ST,BRIDGEVILLE,ALLEGHENY,42003,PA,15017,3,0,C,,002344315,CARPENTER TECHNOLOGY CORP,CARPENTER TECHNOLOGY CORP,110000740039,0,2000,7440-02-0,NA,0007440020,Nickel,1,0,Y,Y,Y,3499,,332117,332117,332,149674,0,AIR FUG,,,1,,
502001,15017DYNMT600MA,1300140606385,CARPENTER POWDER PRODUCTS INC,682 MAYER ST,BRIDGEVILLE,ALLEGHENY,42003,PA,15017,3,0,C,,002344315,CARPENTER TECHNOLOGY CORP,CARPENTER TECHNOLOGY CORP,110000740039,0,2000,7440-48-4,NA,0007440484,Cobalt,1,0,N,Y,Y,3499,,332117,332117,332,150078,0,AIR FUG,,,1,,
502002,15017DYNMT600MA,1300140606397,CARPENTER POWDER PRODUCTS INC,682 MAYER ST,BRIDGEVILLE,ALLEGHENY,42003,PA,15017,3,0,C,,002344315,CARPENTER TECHNOLOGY CORP,CARPENTER TECHNOLOGY CORP,110000740039,0,2000,7440-47-3,NA,0007440473,Chromium,1,0,Y,N,Y,3499,,332117,332117,332,150060,0,AIR FUG,,,1,,
502003,15321TMZDM100PA,1300140616018,ATOMIZED MATERIALS CO INC,"205 PARKS ROAD,  S FAYETTE TOWNSHIP",MC DONALD,ALLEGHENY,42003,PA,15057,3,0,C,,,NA,,110000329911,0,2000,108-88-3,NA,0000108883,Toluene,0,0,N,N,Y,2851,2851,325510,325510,325,25452,0,AIR FUG,,,0,O,463
502004,15321TMZDM100PA,1300140616020,ATOMIZED MATERIALS CO INC,"205 PARKS ROAD,  S FAYETTE TOWNSHIP",MC DONALD,ALLEGHENY,42003,PA,15057,3,0,C,,,NA,,110000329911,0,2000,67-56-1,NA,0000067561,Methanol,0,0,N,N,Y,2851,2851,325510,325510,325,4283,0,AIR FUG,,,0,O,220
502005,15321TMZDM100PA,1300140616032,ATOMIZED MATERIALS CO INC,"205 PARKS ROAD,  S FAYETTE TOWNSHIP",MC DONALD,ALLEGHENY,42003,PA,15057,3,0,C,,,NA,,110000329911,0,2000,78-93-3,NA,0000078933,Methyl ethyl ketone,0,0,Y,N,N,2851,2851,325510,325510,325,7443,0,AIR FUG,,,0,O,443
502006,15147HSKLL231HA,1300140632035,HASKELL SENATOR INTERNATIONAL,231 HASKELL LN,VERONA,ALLEGHENY,42003,PA,151473904,3,0,C,,004318838,HASKELL SENATOR INTERNATIONAL,,110000329430,0,2000,1330-20-7,NA,0001330207,Xylene (mixed isomers),0,0,Y,N,Y,2522,2522,337214,337214,337,84970,0,AIR FUG,,,0,C,20868
502007,15147HSKLL231HA,1300140632047,HASKELL SENATOR INTERNATIONAL,231 HASKELL LN,VERONA,ALLEGHENY,42003,PA,151473904,3,0,C,,004318838,HASKELL SENATOR INTERNATIONAL,,110000329430,0,2000,108-88-3,NA,0000108883,Toluene,0,0,N,N,Y,2522,2522,337214,337214,337,25452,0,AIR FUG,,,0,C,10434
